,Code,Year,Value,Value (TWh)
6542,DOM,1992-01-01,4.486,52.17218
6543,DOM,1993-01-01,4.346,50.543980000000005
6544,DOM,1994-01-01,4.993,58.06859000000001
6545,DOM,1995-01-01,5.244,60.98772
6546,DOM,1996-01-01,5.473,63.65099
6547,DOM,1997-01-01,6.108,71.03604
6548,DOM,1998-01-01,6.489,75.46707
6549,DOM,1999-01-01,6.736,78.33968
6550,DOM,2000-01-01,7.35,85.4805
6551,DOM,2001-01-01,7.148,83.13124
6552,DOM,2002-01-01,7.809,90.81867000000001
6553,DOM,2003-01-01,7.04,81.8752
6554,DOM,2004-01-01,6.823,79.35149000000001
6555,DOM,2005-01-01,7.122,82.82886
6556,DOM,2006-01-01,7.404,86.10852
6557,DOM,2007-01-01,7.681,89.33003000000001
6558,DOM,2008-01-01,7.396,86.01548000000001
6559,DOM,2009-01-01,7.209,83.84067
6560,DOM,2010-01-01,7.595,88.32985000000001
6561,DOM,2011-01-01,7.758,90.22554000000001
6562,DOM,2012-01-01,7.97,92.6911
6563,DOM,2013-01-01,7.771,90.37673000000001
6564,DOM,2014-01-01,7.693,89.46959
6565,DOM,2015-01-01,8.326,96.83138000000001
6566,DOM,2016-01-01,8.891,103.40233
6567,DOM,2017-01-01,8.794,102.27422000000001
6568,DOM,2018-01-01,9.282,107.94966000000001
6569,DOM,2019-01-01,9.434,109.71742
6570,DOM,2020-01-01,8.378,97.43614000000001
6571,DOM,2021-01-01,0.0,0.0
6572,ECU,1960-01-01,0.0,0.0
6573,ECU,1961-01-01,0.0,0.0
6574,ECU,1962-01-01,0.0,0.0
6575,ECU,1963-01-01,0.0,0.0
6576,ECU,1964-01-01,0.0,0.0
6577,ECU,1965-01-01,0.0,0.0
6578,ECU,1966-01-01,0.0,0.0
6579,ECU,1967-01-01,0.0,0.0
6580,ECU,1968-01-01,0.0,0.0
6581,ECU,1969-01-01,0.0,0.0
6582,ECU,1970-01-01,0.0,0.0
6583,ECU,1971-01-01,2.237,26.016310000000004
6584,ECU,1972-01-01,2.318,26.958340000000003
6585,ECU,1973-01-01,2.352,27.35376
6586,ECU,1974-01-01,2.85,33.145500000000006
6587,ECU,1975-01-01,3.142,36.54146
6588,ECU,1976-01-01,3.495,40.64685
6589,ECU,1977-01-01,4.189,48.718070000000004
6590,ECU,1978-01-01,4.315,50.18345000000001
6591,ECU,1979-01-01,4.555,52.97465
6592,ECU,1980-01-01,4.996,58.10348000000001
6593,ECU,1981-01-01,5.197,60.44111
6594,ECU,1982-01-01,5.595,65.06985
6595,ECU,1983-01-01,5.188,60.33644
6596,ECU,1984-01-01,5.555,64.60465
6597,ECU,1985-01-01,5.616,65.31408
6598,ECU,1986-01-01,5.592,65.03496
6599,ECU,1987-01-01,5.726,66.59338000000001
6600,ECU,1988-01-01,5.997,69.74511
6601,ECU,1989-01-01,5.733,66.67479
6602,ECU,1990-01-01,6.33,73.6179
6603,ECU,1991-01-01,6.653,77.37439
6604,ECU,1992-01-01,6.734,78.31642000000001
6605,ECU,1993-01-01,6.279,73.02477
6606,ECU,1994-01-01,6.721,78.16523000000001
6607,ECU,1995-01-01,7.871,91.53973
6608,ECU,1996-01-01,8.29,96.4127
6609,ECU,1997-01-01,8.606,100.08778000000001
6610,ECU,1998-01-01,8.843,102.84409000000001
6611,ECU,1999-01-01,7.957,92.53991
6612,ECU,2000-01-01,8.105,94.26115000000001
6613,ECU,2001-01-01,8.631,100.37853000000001
6614,ECU,2002-01-01,9.319,108.37997000000001
6615,ECU,2003-01-01,10.28,119.5564
6616,ECU,2004-01-01,10.565,122.87095000000001
6617,ECU,2005-01-01,11.453,133.19839
6618,ECU,2006-01-01,11.244,130.76772
6619,ECU,2007-01-01,12.349,143.61887000000002
6620,ECU,2008-01-01,10.927,127.08101
6621,ECU,2009-01-01,12.138,141.16494
6622,ECU,2010-01-01,12.87,149.6781
6623,ECU,2011-01-01,13.526,157.30738
6624,ECU,2012-01-01,13.413,155.99319000000003
6625,ECU,2013-01-01,14.219,165.36697
6626,ECU,2014-01-01,15.557,180.92791000000003
